Pose/Time (ns),TEM-1/Ampicillin - PersScore 0.588 PoseScore 0.991,TEM-1/Cefixime - PersScore 0.368 PoseScore 2.815
9.152,0.993912244,2.813317496
9.153,0.993946284,2.813353884
9.154,0.993969708,2.813388007
9.155,0.9939643,2.81340471
9.156,0.993983403,2.81344358
9.157,0.99398781,2.813473597
9.158,0.99399865,2.813509595
9.159,0.994022911,2.813544752
9.16,0.994050637,2.813577096
9.161,0.994065163,2.813624733
9.162,0.994104173,2.813635557
9.163,0.994130158,2.813648811
9.164,0.994155779,2.813710201
9.165,0.994186232,2.813770566
9.166,0.99421729,2.81383899
9.167,0.99422365,2.813905813
9.168,0.994250114,2.813957528
9.169,0.994276615,2.813980414
9.17,0.994300206,2.814017003
9.171,0.994338475,2.814028949
9.172,0.994372507,2.814062473
9.173,0.994419452,2.814108389
9.174,0.994426624,2.814150186
9.175,0.994457207,2.814204818
9.176,0.99447043,2.814289814
9.177,0.994443795,2.814327058
9.178,0.994489681,2.814324492
9.179,0.994461673,2.814325504
9.18,0.994458355,2.814311843
9.181,0.994462313,2.814329947
9.182,0.994461254,2.814330532
9.183,0.994484591,2.814339085
9.184,0.994475736,2.814299008
9.185,0.994510667,2.81427851
9.186,0.994529109,2.814291032
9.187,0.994572571,2.814311635
9.188,0.994563862,2.814357148
9.189,0.994581482,2.814329843
9.19,0.994613501,2.814335059
9.191,0.994643708,2.814343626
9.192,0.994640634,2.814379071
9.193,0.994675504,2.814372237
9.194,0.994693107,2.814402214
9.195,0.994710312,2.814461352
9.196,0.994722908,2.814492174
9.197,0.994718718,2.814492656
9.198,0.994708237,2.81454704
9.199,0.994699708,2.814621136
9.2,0.994672067,2.814618666
9.201,0.994662407,2.814662262
9.202,0.994651101,2.814681653
9.203,0.994605018,2.814688629
9.204,0.994641313,2.814636759
9.205,0.994672979,2.814599065
9.206,0.994716359,2.814550142
9.207,0.994735161,2.814548708
9.208,0.99477581,2.814540445
9.209,0.994783323,2.814551462
9.21,0.994777112,2.814540707
9.211,0.994793726,2.814545451
9.212,0.994833613,2.814561161
9.213,0.994843709,2.814565928
9.214,0.994851708,2.814574219
9.215,0.994842139,2.814574438
9.216,0.99488248,2.814562379
9.217,0.994890379,2.814545311
9.218,0.994869264,2.814540604
9.219,0.994867426,2.814534763
9.22,0.994872546,2.814511407
9.221,0.994890004,2.814499179
9.222,0.994911585,2.814484726
9.223,0.994933667,2.814462147
9.224,0.994966244,2.814437481
9.225,0.994975603,2.814395636
9.226,0.994993194,2.814372523
9.227,0.994987942,2.814340962
9.228,0.994978787,2.81434149
9.229,0.994998798,2.81432455
9.23,0.995006111,2.814297366
9.231,0.995054291,2.814288614
9.232,0.995072015,2.814290494
9.233,0.995089172,2.814320768
9.234,0.995095702,2.814340498
9.235,0.99511107,2.814364461
9.236,0.995136474,2.814369302
9.237,0.995160984,2.814375513
9.238,0.995206383,2.814354246
9.239,0.995217349,2.814406635
9.24,0.99521932,2.814421988
9.241,0.995221418,2.814437379
9.242,0.995256901,2.814435313
9.243,0.995304004,2.814418416
9.244,0.99533689,2.814389688
9.245,0.99534859,2.814386006
9.246,0.99540837,2.814366983
9.247,0.995424669,2.814347392
9.248,0.99543503,2.814328196
9.249,0.995437126,2.814319395
9.25,0.995468245,2.814353666
9.251,0.995504983,2.814342013
9.252,0.995548721,2.814365291
9.253,0.99557814,2.814396071
9.254,0.995615111,2.81443629
9.255,0.995619511,2.814490721
9.256,0.995634834,2.814527333
9.257,0.995642156,2.814560958
9.258,0.995633698,2.814573786
9.259,0.995634991,2.814546296
9.26,0.995613532,2.814570434
9.261,0.995632637,2.814597734
9.262,0.995627276,2.814605185
9.263,0.995595483,2.814633569
9.264,0.995553051,2.814642881
9.265,0.995551413,2.814636775
9.266,0.995573717,2.814654472
9.267,0.99556376,2.814678425
9.268,0.99560288,2.814716858
9.269,0.995576129,2.814711471
9.27,0.995488872,2.814764498
9.271,0.995446123,2.81481536
9.272,0.995386505,2.814874202
9.273,0.99532031,2.814903871
9.274,0.995260665,2.814895739
9.275,0.995273497,2.814923326
9.276,0.9952334,2.814979492
9.277,0.995231786,2.815018045
9.278,0.995197111,2.815009804
9.279,0.995178319,2.815010453
9.28,0.995141168,2.81501779
9.281,0.995131183,2.815029696
9.282,0.9951108,2.81499549
9.283,0.99505861,2.814998989
9.284,0.995008438,2.814973154
9.285,0.994986192,2.814981097
9.286,0.994995213,2.814988736
9.287,0.994983921,2.815014711
9.288,0.994966353,2.815049843
9.289,0.994978789,2.815070925
9.29,0.994973383,2.815110397
9.291,0.994977463,2.815132022
9.292,0.994996515,2.815172543
9.293,0.995025472,2.815200107
9.294,0.995057696,2.815208591
9.295,0.995052476,2.815191971
9.296,0.994986804,2.815199698
9.297,0.994992901,2.815204579
9.298,0.995010042,2.815199373
9.299,0.995049171,2.815211906
9.3,0.995082185,2.815216005
9.301,0.995099696,2.815232474
9.302,0.995111118,2.815278542
9.303,0.995159799,2.815287044
9.304,0.995158713,2.815277108
9.305,0.99519938,2.815288367
9.306,0.995210473,2.815276804
9.307,0.995240566,2.815264489
9.308,0.995269575,2.815278151
9.309,0.995304305,2.815288693
9.31,0.995293199,2.815273286
9.311,0.995273934,2.815286674
9.312,0.9952305,2.815294354
9.313,0.995202039,2.815311625
9.314,0.995209137,2.815331647
9.315,0.995232126,2.815351158
9.316,0.995245476,2.815367223
9.317,0.995256205,2.815375504
9.318,0.995238333,2.815395881
9.319,0.995249639,2.815414265
9.32,0.995252855,2.8154264
9.321,0.995235025,2.815466323
9.322,0.99521857,2.815474029
9.323,0.995150814,2.815460514
9.324,0.99514438,2.815494398
9.325,0.995153266,2.815514191
9.326,0.995145981,2.815544113
9.327,0.995116892,2.815573034
9.328,0.995123575,2.815600978
9.329,0.995137532,2.815633309
9.33,0.995170436,2.815664114
9.331,0.995151086,2.815706011
9.332,0.995149399,2.815707492
9.333,0.99511576,2.815736788
9.334,0.995123216,2.815770287
9.335,0.9950794,2.815769876
9.336,0.995042902,2.815752882
9.337,0.995054853,2.815759071
9.338,0.995052793,2.815773475
9.339,0.995027207,2.815790485
9.34,0.995025829,2.815811677
9.341,0.995033977,2.815824325
9.342,0.995025608,2.815806654
9.343,0.994985026,2.815814831
9.344,0.994966336,2.81581825
9.345,0.994914782,2.815845684
9.346,0.994905581,2.815853556
9.347,0.994862309,2.815885113
9.348,0.994852779,2.815899552
9.349,0.994818965,2.815934268
9.35,0.994833645,2.815962105
9.351,0.99479787,2.81598542
9.352,0.994775789,2.816006314
9.353,0.994770752,2.816038102
9.354,0.994748011,2.816089092
9.355,0.994726403,2.816127065
9.356,0.99473233,2.816182455
9.357,0.99469314,2.816217995
9.358,0.994677198,2.816267176
9.359,0.994580099,2.816317557
9.36,0.994561346,2.816377226
9.361,0.994506777,2.816440901
9.362,0.99448591,2.816500552
9.363,0.994492495,2.816540774
9.364,0.994446877,2.816598255
9.365,0.994399531,2.81663948
9.366,0.994331094,2.816664037
9.367,0.994278625,2.81670173
9.368,0.994230921,2.816743368
9.369,0.994137843,2.816767096
9.37,0.994122211,2.81676436
9.371,0.994119481,2.816776002
9.372,0.994095259,2.816779828
9.373,0.994099827,2.816805934
9.374,0.994114096,2.816830976
9.375,0.994126582,2.816821967
9.376,0.994089619,2.81684689
9.377,0.994028051,2.816832387
9.378,0.993994414,2.816848023
9.379,0.993995747,2.816832139
9.38,0.993917276,2.816829915
9.381,0.993855684,2.816801143
9.382,0.993822596,2.816813069
9.383,0.993750942,2.816832362
9.384,0.9937473,2.816860078
9.385,0.99373788,2.816882835
9.386,0.99369289,2.816902857
9.387,0.993609381,2.816910621
9.388,0.993614917,2.816927321
9.389,0.993635638,2.816954918
9.39,0.993580254,2.816979504
9.391,0.993515132,2.817010511
9.392,0.993464201,2.817006884
9.393,0.993404994,2.817034292
9.394,0.99334745,2.817054343
9.395,0.993315388,2.817062237
9.396,0.993260016,2.817063557
9.397,0.993263616,2.817030326
9.398,0.993198209,2.817033624
9.399,0.993142182,2.817000113
9.4,0.993114036,2.816970723
9.401,0.993105267,2.816942154
9.402,0.993083867,2.816938246
9.403,0.993070318,2.816947363
9.404,0.993054224,2.816959924
9.405,0.993050577,2.816998069
9.406,0.993057199,2.816982098
9.407,0.993048859,2.817017561
9.408,0.99306082,2.817049982
9.409,0.993084849,2.817062221
9.41,0.993058536,2.817043541
9.411,0.99300602,2.81703195
9.412,0.992979663,2.817028604
9.413,0.992974234,2.817023951
9.414,0.992957894,2.817007265
9.415,0.99297268,2.816979859
9.416,0.992936379,2.816971026
9.417,0.992886724,2.817015987
9.418,0.992828076,2.817010633
9.419,0.992770983,2.817015661
9.42,0.992732041,2.817069963
9.421,0.992699616,2.817112091
9.422,0.992649272,2.817134801
9.423,0.992664129,2.817151554
9.424,0.992687597,2.817231261
9.425,0.992680785,2.817295566
9.426,0.992636678,2.817368685
9.427,0.992622501,2.817399405
9.428,0.992630072,2.817443411
9.429,0.992617568,2.81750277
9.43,0.992565541,2.817553916
9.431,0.992553201,2.817583278
9.432,0.992542168,2.817585596
9.433,0.992513882,2.817614637
9.434,0.992474877,2.817691299
9.435,0.992432707,2.817761374
9.436,0.992444097,2.817829455
9.437,0.992447652,2.817898012
9.438,0.992407898,2.817961404
9.439,0.992423241,2.818081895
9.44,0.992423557,2.818167687
9.441,0.992403909,2.818283736
9.442,0.992430321,2.818336728
9.443,0.992436699,2.818446627
9.444,0.992388224,2.818457906
9.445,0.992339302,2.818521795
9.446,0.99238399,2.818635122
9.447,0.992406629,2.818722876
9.448,0.992419313,2.818783974
9.449,0.992454154,2.818810291
9.45,0.992480903,2.818842155
9.451,0.992494108,2.818888712
9.452,0.992563409,2.818914765
9.453,0.992599143,2.818980543
9.454,0.992606581,2.819001323
9.455,0.99263982,2.819014417
9.456,0.992655032,2.819068074
9.457,0.9926543,2.819136406
9.458,0.992614441,2.819179958
9.459,0.992621933,2.819233211
9.46,0.992624886,2.819244716
9.461,0.992634731,2.819288849
9.462,0.992612558,2.819311574
9.463,0.992642974,2.819360229
9.464,0.992709283,2.819434712
9.465,0.992774021,2.819497918
9.466,0.992825651,2.819559837
9.467,0.99285862,2.819628038
9.468,0.992886617,2.819650571
9.469,0.992866444,2.819684543
9.47,0.992944076,2.819714213
9.471,0.992969285,2.819757329
9.472,0.993011677,2.819781312
9.473,0.992998836,2.819819795
9.474,0.993030543,2.819837595
9.475,0.993039605,2.81987125
9.476,0.993070227,2.819890892
9.477,0.993069902,2.819895327
9.478,0.993060563,2.819888937
9.479,0.993034228,2.819945257
9.48,0.993032892,2.819973931
9.481,0.993075238,2.820003116
9.482,0.993088783,2.820021715
9.483,0.993094391,2.820037313
9.484,0.993086292,2.820056412
9.485,0.993119232,2.820068116
9.486,0.993088466,2.820116284
9.487,0.993115411,2.820187919
9.488,0.993140499,2.8202525
9.489,0.993153583,2.82032745
9.49,0.993129478,2.820396205
9.491,0.993121822,2.820478995
9.492,0.993106459,2.820527196
9.493,0.993148738,2.820544622
9.494,0.99313051,2.820600399
9.495,0.993139035,2.820619112
9.496,0.993183292,2.82061827
9.497,0.99315931,2.820611075
9.498,0.993141172,2.820648161
9.499,0.993120986,2.820678177
9.5,0.993075531,2.820746236
9.501,0.993009446,2.820833721
9.502,0.992995241,2.820885743
9.503,0.992957108,2.820980387
9.504,0.992950393,2.820979122
9.505,0.992899943,2.821030145
9.506,0.992873628,2.821039843
9.507,0.992844673,2.82105452
9.508,0.99280682,2.82109085
9.509,0.992747722,2.821117232
9.51,0.99270406,2.821170024
9.511,0.992636935,2.821206554
9.512,0.992598033,2.821230635
9.513,0.992567976,2.821244213
9.514,0.992514386,2.821295346
9.515,0.992488235,2.821334382
9.516,0.99252994,2.821409861
9.517,0.992539465,2.821474917
9.518,0.992569826,2.821566628
9.519,0.992594054,2.821631756
9.52,0.99260302,2.821638351
9.521,0.992629727,2.82165648
9.522,0.992647524,2.82165869
9.523,0.992656944,2.821669065
9.524,0.992674277,2.821678026
9.525,0.992670835,2.821682864
9.526,0.992679491,2.821688798
9.527,0.99264802,2.821692054
9.528,0.992599491,2.8216699
9.529,0.992604347,2.821698745
9.53,0.992594124,2.821750833
9.531,0.992571877,2.821804617
9.532,0.992522271,2.821808146
9.533,0.99245826,2.821859562
9.534,0.992423806,2.821897258
9.535,0.99239464,2.821922871
9.536,0.992374147,2.821920807
9.537,0.992377833,2.821944647
9.538,0.992347104,2.821976434
9.539,0.992306748,2.821969586
9.54,0.992276036,2.821973467
9.541,0.992315162,2.822002045
9.542,0.992333437,2.821998132
9.543,0.992339648,2.82200423
9.544,0.992293644,2.822019804
9.545,0.992290132,2.822038604
9.546,0.992278403,2.822044663
9.547,0.99225532,2.822114681
9.548,0.992234311,2.822130893
9.549,0.992243132,2.822121862
9.55,0.992200431,2.822136062
9.551,0.992218799,2.82216704
9.552,0.992190424,2.822181849
9.553,0.992190268,2.822202562
9.554,0.99217208,2.822257996
9.555,0.992211724,2.822345403
9.556,0.992223474,2.822428569
9.557,0.992203915,2.822514347
9.558,0.992193202,2.822580248
9.559,0.992157476,2.822667743
9.56,0.992126242,2.822735447
9.561,0.992098666,2.822829613
9.562,0.992099936,2.82288831
9.563,0.992064675,2.822988185
9.564,0.992007814,2.823072013
9.565,0.991963603,2.823163333
9.566,0.991929889,2.823227069
9.567,0.991885804,2.823290504
9.568,0.991857123,2.823367559
9.569,0.991829202,2.823443764
9.57,0.991802361,2.82350396
9.571,0.991775118,2.82356963
9.572,0.991745399,2.823684841
9.573,0.991689091,2.823767793
9.574,0.991682597,2.823850129
9.575,0.991705675,2.823960663
9.576,0.991685701,2.824031548
9.577,0.991663067,2.824085343
9.578,0.991632358,2.824173037
9.579,0.99162123,2.824237257
9.58,0.991577859,2.824330142
9.581,0.991586192,2.824427684
9.582,0.99159282,2.824512118
9.583,0.991592502,2.824621107
9.584,0.991556953,2.824723297
9.585,0.991519739,2.824808963
9.586,0.991520376,2.824842798
9.587,0.99149274,2.824897156
9.588,0.99151278,2.824934202
9.589,0.991541184,2.825027737
9.59,0.991533616,2.825114221
9.591,0.991553155,2.825225218
9.592,0.991515235,2.825296376
9.593,0.991502552,2.825404915
9.594,0.991449652,2.82546677
9.595,0.991418924,2.825546388
9.596,0.991424866,2.825608117
9.597,0.99140158,2.825634767
9.598,0.991402198,2.825719101
9.599,0.991409882,2.825797896
9.6,0.991391625,2.825872566
9.601,0.991376037,2.82594805
9.602,0.991360154,2.826032955
9.603,0.991396193,2.826058017
9.604,0.991432721,2.826093754
9.605,0.991456832,2.82613914
9.606,0.991452476,2.826220668
9.607,0.991473517,2.826312615
9.608,0.991489967,2.826373643
9.609,0.991431241,2.826461695
9.61,0.991402614,2.826531802
9.611,0.991381281,2.826614047
9.612,0.991380037,2.826655109
9.613,0.991397779,2.826733922
9.614,0.991408454,2.826815863
9.615,0.99142867,2.826912778
9.616,0.99145038,2.826948423
9.617,0.991464186,2.827014583
9.618,0.991456064,2.827101818
9.619,0.991486546,2.827096649
9.62,0.991472926,2.827146729
9.621,0.991450892,2.827209286
9.622,0.991427471,2.827293627
9.623,0.99145331,2.82729728
9.624,0.991484007,2.827347959
9.625,0.991504073,2.827389189
9.626,0.991507628,2.827494268
9.627,0.991558888,2.827539961
9.628,0.991574528,2.827593124
9.629,0.991631161,2.827687108
9.63,0.991679041,2.827698802
9.631,0.991711006,2.827730334
9.632,0.991724265,2.827750958
9.633,0.991761771,2.827818542
9.634,0.991779728,2.827892461
9.635,0.991781441,2.827918549
9.636,0.991808122,2.827948875
9.637,0.991802856,2.827975394
9.638,0.99180178,2.827994386
9.639,0.991864593,2.828021291
9.64,0.991894564,2.828045702
9.641,0.991923078,2.828131289
9.642,0.991948284,2.828212147
9.643,0.991980378,2.828289438
9.644,0.991994383,2.828383366
9.645,0.992011818,2.828405367
9.646,0.992004256,2.828451183
9.647,0.992009227,2.828525794
9.648,0.992051205,2.828579572
9.649,0.99210072,2.828634569
9.65,0.992084302,2.828682989
9.651,0.992126522,2.828709146
9.652,0.992099849,2.82869924
9.653,0.992110442,2.828717913
9.654,0.992132586,2.828732826
9.655,0.992163098,2.828718546
9.656,0.992208542,2.828763091
9.657,0.992233657,2.828828253
9.658,0.992317144,2.828891821
9.659,0.992378296,2.828963707
9.66,0.992431207,2.82903054
9.661,0.992458478,2.829102383
9.662,0.992494225,2.829189891
9.663,0.992532461,2.829248193
9.664,0.992527736,2.829307142
9.665,0.992533605,2.829318519
9.666,0.992556145,2.829391526
9.667,0.992564917,2.829465073
9.668,0.99259284,2.829472709
9.669,0.992594262,2.829532326
9.67,0.992644585,2.829601394
9.671,0.992687931,2.829689526
9.672,0.99272111,2.829735252
9.673,0.992740379,2.829760227
9.674,0.992744493,2.829780113
9.675,0.992757794,2.829799069
9.676,0.992772574,2.829823936
9.677,0.992803984,2.829850868
9.678,0.992811778,2.829879326
9.679,0.992834401,2.829917302
9.68,0.992863723,2.829913289
9.681,0.992919329,2.829919553
9.682,0.992957218,2.829913011
9.683,0.992988432,2.829899033
9.684,0.992991071,2.829899569
9.685,0.993000498,2.829905449
9.686,0.993018345,2.829892007
9.687,0.993100113,2.82990363
9.688,0.99316954,2.829949923
9.689,0.993184866,2.829941427
9.69,0.993245782,2.829978013
9.691,0.993269014,2.829989668
9.692,0.993325924,2.830005189
9.693,0.993404148,2.830014195
9.694,0.993423648,2.830007405
9.695,0.99343914,2.829977768
9.696,0.993495226,2.829978108
9.697,0.993513168,2.829983163
9.698,0.993538278,2.830002158
9.699,0.993565332,2.830041888
9.7,0.993628352,2.830064829
9.701,0.99366984,2.830072454
9.702,0.993719728,2.830118618
9.703,0.993789104,2.830137177
9.704,0.993833155,2.830152336
9.705,0.993902567,2.830210939
9.706,0.993964611,2.830287664
9.707,0.994005478,2.830336987
9.708,0.994064055,2.830392546
9.709,0.994123846,2.830470298
9.71,0.994205169,2.830558233
9.711,0.99428175,2.830583539
9.712,0.994325446,2.830673628
9.713,0.994362855,2.83070194
9.714,0.994416278,2.83072976
9.715,0.994463557,2.830803066
9.716,0.99446277,2.830845647
9.717,0.994484818,2.830945025
9.718,0.994493566,2.831041229
9.719,0.994511291,2.831147453
9.72,0.994550862,2.831260563
9.721,0.994586447,2.831304367
9.722,0.994663431,2.831396175
9.723,0.994724843,2.83151656
9.724,0.994793704,2.831651031
9.725,0.994866118,2.831757358
9.726,0.994953346,2.831857078
9.727,0.995000568,2.831941396
9.728,0.9950385,2.832063071
9.729,0.995095362,2.832173321
9.73,0.995187563,2.832262172
9.731,0.995258204,2.832368104
9.732,0.995354472,2.832477804
9.733,0.995409533,2.832547531
9.734,0.995483564,2.832591112
9.735,0.995536532,2.832631698
9.736,0.995564438,2.832712284
9.737,0.99563769,2.832778341
9.738,0.995709671,2.832860533
9.739,0.995778808,2.832916153
9.74,0.995810775,2.832954913
9.741,0.995855155,2.833002105
9.742,0.99592322,2.833061609
9.743,0.99594548,2.833084171
9.744,0.995962401,2.833164095
9.745,0.996005305,2.833146698
9.746,0.996067782,2.833155354
9.747,0.996165048,2.83315166
9.748,0.99625816,2.833152563
9.749,0.996340985,2.833131254
