Pose/Time (ns),TEM-1/Ampicillin - PersScore 0.588 PoseScore 0.991,TEM-Ala237Arg/Ampicillin - PersScore 0.145 PoseScore 1.920
2.537,0.910944276,1.322072882
2.538,0.910988303,1.322083032
2.539,0.911105068,1.322205191
2.54,0.911129717,1.322443577
2.541,0.911194809,1.32279527
2.542,0.911235127,1.323109853
2.543,0.91119042,1.323168324
2.544,0.91115816,1.32327773
2.545,0.911289982,1.323397069
2.546,0.911285287,1.323488517
2.547,0.91127634,1.323522826
2.548,0.911277775,1.323564526
2.549,0.911267776,1.323586231
2.55,0.911272802,1.323610475
2.551,0.911256745,1.323613854
2.552,0.911284918,1.323698225
2.553,0.911305951,1.323701944
2.554,0.911216324,1.323751219
2.555,0.911211748,1.323886944
2.556,0.911175389,1.324157765
2.557,0.91120658,1.32429652
2.558,0.91127614,1.324518522
2.559,0.911320359,1.324693757
2.56,0.911429913,1.324791623
2.561,0.911475258,1.324994682
2.562,0.911576499,1.325001783
2.563,0.911742096,1.325168796
2.564,0.911786083,1.325297005
2.565,0.911963142,1.325474352
2.566,0.912140402,1.325737543
2.567,0.912359771,1.325829288
2.568,0.91247701,1.325985779
2.569,0.912488795,1.326188736
2.57,0.912514836,1.326311066
2.571,0.912444928,1.326541562
2.572,0.912534421,1.326812877
2.573,0.912437207,1.32699918
2.574,0.912486711,1.327026506
2.575,0.9125021,1.327097808
2.576,0.912461273,1.327202293
2.577,0.912480058,1.327368286
2.578,0.912464472,1.327550516
2.579,0.912454552,1.327800663
2.58,0.912434755,1.327969477
2.581,0.91248368,1.328225494
2.582,0.912421248,1.328441141
2.583,0.912328191,1.32856397
2.584,0.91237245,1.328581601
2.585,0.912471416,1.328636356
2.586,0.912622897,1.328664492
2.587,0.912735136,1.328843673
2.588,0.912811968,1.329037676
2.589,0.912864589,1.329236421
2.59,0.913028843,1.329326909
2.591,0.913154311,1.329622063
2.592,0.913221059,1.329815365
2.593,0.913363519,1.329915162
2.594,0.913477449,1.330164356
2.595,0.913571863,1.330240267
2.596,0.913688457,1.330492606
2.597,0.913786367,1.330622346
2.598,0.913896168,1.330657509
2.599,0.9139176,1.330791092
2.6,0.914049524,1.330968466
2.601,0.914132631,1.331162839
2.602,0.914167065,1.331340332
2.603,0.914249124,1.331453078
2.604,0.914436879,1.331607797
2.605,0.914511018,1.331861661
2.606,0.914561311,1.331983666
2.607,0.914653869,1.332085606
2.608,0.914690632,1.332056103
2.609,0.914793642,1.331996057
2.61,0.914668482,1.332060844
2.611,0.914744859,1.332008489
2.612,0.91480099,1.331993961
2.613,0.914867086,1.331980994
2.614,0.914936972,1.332012502
2.615,0.915007082,1.332106204
2.616,0.91503216,1.331959842
2.617,0.915052492,1.331877024
2.618,0.915021743,1.331791164
2.619,0.915221474,1.331658759
2.62,0.915301942,1.331591479
2.621,0.915484783,1.331575485
2.622,0.915510151,1.331557331
2.623,0.915591041,1.331559784
2.624,0.915636222,1.331487098
2.625,0.915597874,1.33157506
2.626,0.915666614,1.331811439
2.627,0.915710429,1.331829538
2.628,0.915692773,1.331831763
2.629,0.915685968,1.331810993
2.63,0.915715101,1.331825697
2.631,0.915796497,1.331693021
2.632,0.915751791,1.331755879
2.633,0.915795151,1.331790154
2.634,0.915816652,1.331838108
2.635,0.9159047,1.331923038
2.636,0.915967336,1.332097394
2.637,0.915989237,1.332104071
2.638,0.915991621,1.332215152
2.639,0.916097054,1.332249282
2.64,0.916181395,1.332191709
2.641,0.916224043,1.332190485
2.642,0.916198122,1.332390271
2.643,0.916261626,1.332509739
2.644,0.91640626,1.332636605
2.645,0.916614553,1.332768635
2.646,0.916662538,1.332760178
2.647,0.916773448,1.332703238
2.648,0.916755219,1.332686851
2.649,0.916876527,1.332683256
2.65,0.91682844,1.332629044
2.651,0.916758608,1.332580287
2.652,0.916705786,1.332617803
2.653,0.916744126,1.332515189
2.654,0.916755661,1.332425696
2.655,0.916811036,1.332409615
2.656,0.916744447,1.332446763
2.657,0.916659764,1.332616273
2.658,0.91665563,1.33272242
2.659,0.916613566,1.33278364
2.66,0.916598784,1.332764958
2.661,0.91658104,1.332952333
2.662,0.916611936,1.333128794
2.663,0.916618,1.333307239
2.664,0.91669286,1.333318344
2.665,0.916639687,1.333292828
2.666,0.916755077,1.333395002
2.667,0.916806628,1.333446823
2.668,0.916785355,1.333454794
2.669,0.916744537,1.333533449
2.67,0.916795301,1.333600126
2.671,0.916780386,1.333621358
2.672,0.916790441,1.333623202
2.673,0.916766007,1.333696782
2.674,0.916787452,1.333740193
2.675,0.916816216,1.333789054
2.676,0.916796576,1.333909138
2.677,0.916763185,1.333949435
2.678,0.916819285,1.334007062
2.679,0.916855471,1.334197357
2.68,0.916867853,1.334288339
2.681,0.916915441,1.334422721
2.682,0.917097457,1.334529987
2.683,0.917158984,1.334651212
2.684,0.917278087,1.334762128
2.685,0.917423116,1.334824712
2.686,0.917546804,1.334990962
2.687,0.91760441,1.335050359
2.688,0.917683513,1.335245817
2.689,0.917845381,1.335352238
2.69,0.917951918,1.335474652
2.691,0.918020554,1.335497308
2.692,0.918014112,1.335521506
2.693,0.918084077,1.33559819
2.694,0.918152734,1.335624867
2.695,0.918122881,1.335650175
2.696,0.918090668,1.335565929
2.697,0.918162281,1.335576274
2.698,0.918225198,1.335535145
2.699,0.918327476,1.335519454
2.7,0.918407079,1.335670944
2.701,0.918512563,1.335797431
2.702,0.918643885,1.335941577
2.703,0.918654336,1.33603316
2.704,0.918663896,1.336070121
2.705,0.918722963,1.33617027
2.706,0.918820012,1.336155003
2.707,0.918909593,1.336096398
2.708,0.9189305,1.336114331
2.709,0.918962077,1.33606096
2.71,0.918964483,1.336043315
2.711,0.919007776,1.33592888
2.712,0.919027715,1.335820144
2.713,0.919045777,1.335704718
2.714,0.919043228,1.335674667
2.715,0.919101023,1.335661863
2.716,0.919113109,1.33559821
2.717,0.919162804,1.335547464
2.718,0.919226908,1.335494634
2.719,0.919285269,1.33546615
2.72,0.919350436,1.335364418
2.721,0.919452875,1.335257648
2.722,0.919621562,1.335207715
2.723,0.91962089,1.335034438
2.724,0.919657333,1.334988364
2.725,0.919731088,1.334851721
2.726,0.919862019,1.334723111
2.727,0.920067206,1.33456685
2.728,0.920177747,1.334470984
2.729,0.920222785,1.334443214
2.73,0.920255211,1.334385278
2.731,0.920343364,1.33437297
2.732,0.920390958,1.334335146
2.733,0.920436701,1.334191964
2.734,0.920396366,1.334150406
2.735,0.920480573,1.334044601
2.736,0.920522015,1.333921878
2.737,0.920612182,1.333843127
2.738,0.92069756,1.333857214
2.739,0.920786216,1.333847618
2.74,0.920948129,1.333891373
2.741,0.920979439,1.333923291
2.742,0.921057085,1.333901583
2.743,0.921107037,1.333924411
2.744,0.921144212,1.333848931
2.745,0.921169183,1.333836906
2.746,0.921142056,1.333824394
2.747,0.921171555,1.333809048
2.748,0.921222552,1.333965608
2.749,0.921196512,1.333919871
2.75,0.921126382,1.333827392
2.751,0.921062385,1.33379812
2.752,0.921097265,1.333838414
2.753,0.921131628,1.333815873
2.754,0.921203772,1.333790985
2.755,0.92130743,1.333712671
2.756,0.921409757,1.333627005
2.757,0.921350431,1.333499929
2.758,0.921362537,1.333530121
2.759,0.921378609,1.333579887
2.76,0.921450976,1.333643669
2.761,0.921379721,1.333711001
2.762,0.921401544,1.333740577
2.763,0.921487137,1.333713073
2.764,0.921558907,1.333603387
2.765,0.921578872,1.333602005
2.766,0.921655446,1.333436328
2.767,0.921861489,1.333436149
2.768,0.922087069,1.333410905
2.769,0.922242436,1.333289859
2.77,0.922351548,1.333198346
2.771,0.922480148,1.333226
2.772,0.922652062,1.333274095
2.773,0.922719877,1.333139865
2.774,0.922880277,1.333169994
2.775,0.92293822,1.333123545
2.776,0.923052582,1.333081516
2.777,0.923123947,1.333103852
2.778,0.923152935,1.333049488
2.779,0.923159386,1.333051136
2.78,0.923194018,1.333140511
2.781,0.923208268,1.333120245
2.782,0.923217693,1.333084205
2.783,0.9231475,1.333033342
2.784,0.923087877,1.333083333
2.785,0.923082945,1.333092236
2.786,0.923004707,1.333071881
2.787,0.922957204,1.333060219
2.788,0.922861143,1.33302106
2.789,0.922795296,1.332907048
2.79,0.922841529,1.332856981
2.791,0.922837378,1.332681779
2.792,0.922891661,1.332589487
2.793,0.922977739,1.332536722
2.794,0.923013829,1.332481929
2.795,0.923012133,1.332419908
2.796,0.923048229,1.332283816
2.797,0.923040514,1.332239091
2.798,0.92299008,1.332126625
2.799,0.922961985,1.332046734
2.8,0.922895334,1.331915123
2.801,0.922938408,1.331873039
2.802,0.922950223,1.331820713
2.803,0.922964194,1.331735361
2.804,0.922996691,1.331696305
2.805,0.923070665,1.331597894
2.806,0.923035242,1.331467693
2.807,0.922997327,1.331415673
2.808,0.923068537,1.331411593
2.809,0.923130045,1.331384573
2.81,0.923145727,1.331380458
2.811,0.923265522,1.331342672
2.812,0.923329987,1.331305317
2.813,0.923333361,1.331218858
2.814,0.923369234,1.33120432
2.815,0.923425551,1.331086041
2.816,0.923456442,1.330992685
2.817,0.923389641,1.330862178
2.818,0.92340821,1.33076031
2.819,0.923471736,1.330745199
2.82,0.923508344,1.330612291
2.821,0.923642323,1.330524443
2.822,0.923790303,1.330506825
2.823,0.923837939,1.330489568
2.824,0.923956644,1.330368383
2.825,0.924012723,1.330189577
2.826,0.924153099,1.330083959
2.827,0.924247246,1.330079234
2.828,0.924326478,1.329994942
2.829,0.924322768,1.329919522
2.83,0.924399273,1.329830718
2.831,0.924434092,1.329826056
2.832,0.924533404,1.329893968
2.833,0.924673606,1.329925111
2.834,0.924701837,1.329823414
2.835,0.924711607,1.329726838
2.836,0.92479426,1.329688957
2.837,0.924857293,1.329638672
2.838,0.924857175,1.329586201
2.839,0.924919419,1.329538404
2.84,0.925113633,1.32954519
2.841,0.925273284,1.329503304
2.842,0.925321967,1.329483345
2.843,0.925393867,1.329540467
2.844,0.925488121,1.329525944
2.845,0.925506985,1.329464336
2.846,0.925537447,1.32942289
2.847,0.925519173,1.329351732
2.848,0.925511161,1.329332037
2.849,0.925511777,1.329317509
2.85,0.925564234,1.329243772
2.851,0.925570193,1.329216272
2.852,0.925611646,1.329161443
2.853,0.925653771,1.32917644
2.854,0.925647649,1.329113516
2.855,0.925665762,1.329032967
2.856,0.925624299,1.328992752
2.857,0.925655085,1.328938244
2.858,0.925686964,1.328955247
2.859,0.925662805,1.328937271
2.86,0.925706141,1.328923133
2.861,0.925752986,1.328898829
2.862,0.925672177,1.328803056
2.863,0.925607687,1.328898504
2.864,0.925545747,1.328914948
2.865,0.925447235,1.328932627
2.866,0.925443499,1.328911371
2.867,0.925416639,1.328872197
2.868,0.925444131,1.328844493
2.869,0.92543686,1.328850044
2.87,0.925408802,1.328856014
2.871,0.925386308,1.328880024
2.872,0.925387994,1.328763577
2.873,0.92539448,1.32875455
2.874,0.925365522,1.328702099
2.875,0.925316523,1.328628724
2.876,0.925299154,1.328600038
2.877,0.925266224,1.328571206
2.878,0.925289377,1.328512036
2.879,0.925202968,1.328536797
2.88,0.925129805,1.32844819
2.881,0.925135278,1.328406368
2.882,0.925118663,1.328416402
2.883,0.92509167,1.32839668
2.884,0.925105269,1.328399361
2.885,0.92511072,1.328359938
2.886,0.925111864,1.328296572
2.887,0.925129491,1.328241032
2.888,0.925125603,1.328164608
2.889,0.925135839,1.328083335
2.89,0.925084305,1.327956731
2.891,0.925052417,1.327870737
2.892,0.925028016,1.327873979
2.893,0.924998138,1.327859936
2.894,0.924958462,1.327853967
2.895,0.924943988,1.327771342
2.896,0.92490311,1.327885128
2.897,0.924869036,1.327841545
2.898,0.924853601,1.327889165
2.899,0.9247621,1.327910748
2.9,0.92475594,1.327976205
2.901,0.924684334,1.327949034
2.902,0.924714165,1.327865991
2.903,0.92483791,1.327904612
2.904,0.924890916,1.327862317
2.905,0.924903187,1.327836503
2.906,0.925008493,1.327831503
2.907,0.925029067,1.327776316
2.908,0.925059647,1.327776646
2.909,0.925085704,1.32785197
2.91,0.925150575,1.327855433
2.911,0.925205167,1.327837362
2.912,0.92530054,1.327725049
2.913,0.925377569,1.327699804
2.914,0.925363427,1.327739657
2.915,0.925324862,1.327782243
2.916,0.925260126,1.327780317
2.917,0.925203658,1.327713149
2.918,0.925079572,1.327749961
2.919,0.924946831,1.327750073
2.92,0.924773271,1.327815561
2.921,0.924662408,1.327879457
2.922,0.924654816,1.327956257
2.923,0.924551879,1.327949059
2.924,0.924541754,1.327968158
2.925,0.924560127,1.327969038
2.926,0.924535277,1.327854063
2.927,0.924523186,1.327871006
2.928,0.924436522,1.327931872
2.929,0.924366673,1.32790435
2.93,0.924352845,1.327853122
2.931,0.924260089,1.327797202
2.932,0.924216381,1.327805365
2.933,0.924118744,1.327866149
2.934,0.924209756,1.327883585
2.935,0.924187798,1.327961694
2.936,0.924186742,1.327984429
2.937,0.924182628,1.327981746
2.938,0.924182668,1.327994672
2.939,0.924128234,1.327957895
2.94,0.924116601,1.32792589
2.941,0.924116632,1.328074715
2.942,0.924172065,1.328147561
2.943,0.924147493,1.328180503
2.944,0.924154168,1.328142371
2.945,0.924109206,1.328154126
2.946,0.924170124,1.328175872
2.947,0.924166808,1.328109095
2.948,0.92417089,1.32813058
2.949,0.92415544,1.328176978
2.95,0.924086791,1.32824086
2.951,0.924007512,1.32829089
2.952,0.924004191,1.328348392
2.953,0.924073975,1.328315276
2.954,0.924101425,1.328290063
2.955,0.924127197,1.32833582
2.956,0.924094605,1.328220267
2.957,0.924107212,1.328258679
2.958,0.924112111,1.328204669
2.959,0.924111654,1.328208579
2.96,0.92405679,1.328295966
2.961,0.924079096,1.328334823
2.962,0.924062448,1.328215672
2.963,0.924039645,1.32822688
2.964,0.924055188,1.328017978
2.965,0.924104867,1.327804754
2.966,0.924013295,1.327760875
2.967,0.923886582,1.327799222
2.968,0.92381861,1.327696752
2.969,0.923746731,1.327676358
2.97,0.923616319,1.327714262
2.971,0.923636893,1.327719637
2.972,0.923591457,1.327620656
2.973,0.923477155,1.327597062
2.974,0.923409251,1.327453354
2.975,0.923391472,1.327344873
2.976,0.923431312,1.327367063
2.977,0.923345123,1.327357011
2.978,0.923337904,1.327262397
2.979,0.92332591,1.32723834
2.98,0.923305641,1.327319954
2.981,0.923209161,1.327375009
2.982,0.92319433,1.327396386
2.983,0.923201145,1.327245259
2.984,0.923266553,1.327240702
2.985,0.923203354,1.327144251
2.986,0.923246181,1.327081511
2.987,0.923201155,1.326940234
2.988,0.923159854,1.326868708
2.989,0.923205377,1.326712659
2.99,0.923216254,1.326488965
2.991,0.923210481,1.326353309
2.992,0.923182893,1.326301035
2.993,0.923204194,1.326151674
2.994,0.923337312,1.326106558
2.995,0.92341547,1.326060436
2.996,0.923418418,1.325921337
2.997,0.923383681,1.325905714
2.998,0.923323556,1.325891929
2.999,0.9232919,1.32590169
3,0.923248595,1.325875774
3.001,0.923238018,1.325810465
3.002,0.923252765,1.325856739
3.003,0.923190985,1.325767593
3.004,0.923072606,1.32584148
3.005,0.922998107,1.325903525
3.006,0.922912362,1.325903107
3.007,0.922927816,1.325920578
3.008,0.92294342,1.325877628
3.009,0.923049183,1.325866163
3.01,0.92302917,1.325771366
3.011,0.922995863,1.325602546
3.012,0.92295598,1.325483484
3.013,0.922830152,1.325329219
3.014,0.922820815,1.325276757
3.015,0.922931097,1.325197956
3.016,0.922881547,1.32505899
3.017,0.922826672,1.324870102
3.018,0.922728828,1.324731172
3.019,0.922698955,1.324645709
3.02,0.922632701,1.324563415
3.021,0.92259971,1.324444328
3.022,0.922518775,1.324387229
3.023,0.922468996,1.324329908
3.024,0.922383776,1.324310545
3.025,0.922414711,1.324224452
3.026,0.922465787,1.324119974
3.027,0.922390197,1.324090021
3.028,0.922367651,1.324031272
3.029,0.922443602,1.323952992
3.03,0.922422222,1.323946101
3.031,0.922483058,1.32386847
3.032,0.922519182,1.323973831
3.033,0.922558549,1.324003674
3.034,0.922611789,1.323925655
3.035,0.922541815,1.323903733
3.036,0.922453764,1.323976305
3.037,0.922397873,1.324057302
3.038,0.922390832,1.324142313
3.039,0.922416084,1.324085761
3.04,0.922427575,1.324137911
3.041,0.922310099,1.324214542
3.042,0.922179633,1.324176824
3.043,0.922181333,1.324138759
3.044,0.922107809,1.324095762
3.045,0.922033703,1.324086938
3.046,0.922003324,1.324117491
3.047,0.921887591,1.324131956
3.048,0.921853918,1.324069067
3.049,0.921865589,1.323970669
3.05,0.921859249,1.323968034
3.051,0.921813788,1.324099076
3.052,0.921837172,1.324255587
3.053,0.921829695,1.324252257
3.054,0.921845253,1.324231348
3.055,0.921871881,1.324218472
3.056,0.921838103,1.324338423
3.057,0.9217667,1.324405856
3.058,0.921707213,1.32454253
3.059,0.92165453,1.324489546
3.06,0.921575871,1.324493272
3.061,0.921534194,1.324501492
3.062,0.921544188,1.324473294
3.063,0.921476397,1.32442708
3.064,0.921492326,1.324410654
3.065,0.921455911,1.324439802
3.066,0.921424248,1.324455801
3.067,0.921387574,1.324438225
3.068,0.921416058,1.324403574
3.069,0.921407872,1.32430488
3.07,0.921294826,1.324257799
3.071,0.921233574,1.324246246
3.072,0.921235386,1.324161666
3.073,0.921204158,1.324175127
3.074,0.921203293,1.32415925
3.075,0.9211445,1.324016425
3.076,0.921190184,1.323907549
3.077,0.921156304,1.323819994
3.078,0.921164284,1.323794861
3.079,0.921229687,1.32386769
3.08,0.921186329,1.323892523
3.081,0.921143361,1.323845066
3.082,0.921209614,1.323771591
3.083,0.921181872,1.323703402
3.084,0.921119759,1.323700808
3.085,0.921020697,1.323633625
3.086,0.920912158,1.32356824
3.087,0.921020615,1.323565923
3.088,0.921120441,1.323547498
3.089,0.921256825,1.323476435
3.09,0.921419344,1.323434319
3.091,0.921563543,1.32336091
3.092,0.921609319,1.323379412
3.093,0.921836956,1.323254414
3.094,0.921944448,1.323180831
3.095,0.921964184,1.323151059
3.096,0.922038019,1.323227591
3.097,0.922162504,1.323246987
3.098,0.922326694,1.323236143
3.099,0.922521446,1.32324159
3.1,0.922584921,1.323227837
3.101,0.922668318,1.323224936
3.102,0.922774609,1.323290034
3.103,0.922877995,1.323321745
3.104,0.922936368,1.323394805
3.105,0.923086453,1.323437827
3.106,0.923201105,1.323431856
3.107,0.92324668,1.323393771
3.108,0.923309508,1.323375172
3.109,0.923387095,1.323362041
3.11,0.923445242,1.323348278
3.111,0.923479322,1.323318797
3.112,0.923489699,1.323348913
3.113,0.923519602,1.323308057
3.114,0.923531003,1.323293951
3.115,0.923581833,1.323269066
3.116,0.9236507,1.323246439
3.117,0.923676054,1.323234857
3.118,0.923720344,1.323234182
3.119,0.92381783,1.323219422
3.12,0.923898217,1.323232852
3.121,0.923993412,1.323238723
3.122,0.924088442,1.323299657
3.123,0.924207144,1.323247707
3.124,0.924272838,1.323195312
3.125,0.924354253,1.323104757
3.126,0.924460047,1.3230065
3.127,0.924540457,1.323032565
3.128,0.924737055,1.323007335
3.129,0.924757127,1.323016583
3.13,0.924892932,1.322885701
3.131,0.924950594,1.322794608
3.132,0.925003496,1.322727178
3.133,0.925115364,1.3226177
